Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
4550,2025년03월05일,평기길,상행,53,52,41,-,53,52,51,49,49,44,48,45,49,46,45,45,49,47,52,49,50,43,47,53,48.3478261
4551,2025년03월05일,평기길,하행,71,-,52,42,59,61,67,50,58,54,51,54,54,49,54,54,55,56,54,51,53,55,56,71,55.6956522
4621,2025년03월06일,평기길,상행,43,-,-,65,58,48,50,48,48,47,49,46,47,45,48,43,46,49,45,49,44,45,45,49,48.0454545
4622,2025년03월06일,평기길,하행,68,-,-,59,44,51,55,51,54,52,55,50,52,50,49,56,53,55,53,53,56,50,55,50,53.2272727
4692,2025년03월07일,평기길,상행,45,47,49,58,52,45,51,50,49,47,47,43,44,47,47,47,45,50,52,54,47,46,51,62,48.9583333
4693,2025년03월07일,평기길,하행,58,44,65,55,40,52,40,51,59,51,49,48,53,48,55,54,54,56,56,53,56,51,54,61,52.625
4763,2025년03월08일,평기길,상행,-,52,-,71,47,49,46,45,49,47,44,48,44,44,42,47,47,46,46,41,52,51,48,46,47.8181818
4764,2025년03월08일,평기길,하행,49,50,-,58,52,51,46,55,54,52,55,53,55,47,51,55,55,54,55,50,50,55,51,44,52.0434783
4832,2025년03월09일,평기길,상행,48,-,65,-,71,43,53,44,45,44,46,38,44,44,45,42,43,46,47,46,47,49,47,65,48.2727273
4833,2025년03월09일,평기길,하행,67,51,-,54,48,50,48,54,55,55,55,53,48,51,50,50,52,52,53,50,56,56,54,46,52.5217391
4901,2025년03월10일,평기길,상행,-,53,40,-,51,45,51,50,47,45,44,45,46,44,43,43,45,45,46,46,48,47,44,53,46.4090909
4902,2025년03월10일,평기길,하행,65,62,59,53,46,56,45,56,57,52,50,54,51,50,52,50,52,54,56,47,55,51,52,51,53.1666667
4972,2025년03월11일,평기길,상행,60,60,-,-,47,48,50,48,49,44,46,43,46,44,-,-,42,48,49,44,51,46,50,63,48.9
4973,2025년03월11일,평기길,하행,55,53,55,65,50,62,50,55,54,53,50,53,51,48,-,-,53,55,57,53,55,45,67,57,54.3636364
5043,2025년03월12일,평기길,상행,43,54,-,-,56,43,50,50,51,47,46,48,47,46,47,44,48,52,52,42,48,45,53,57,48.5909091
5044,2025년03월12일,평기길,하행,44,54,50,47,51,54,55,52,58,52,52,53,52,52,52,55,53,55,53,58,54,47,49,71,53.0416667
5112,2025년03월13일,평기길,상행,-,44,-,55,43,53,50,50,50,47,48,40,45,46,44,45,46,46,48,49,46,48,30,57,46.8181818
5113,2025년03월13일,평기길,하행,-,-,56,53,48,57,48,53,57,55,50,53,53,51,55,53,51,54,55,50,58,56,54,52,53.2727273
5183,2025년03월14일,평기길,상행,46,-,38,-,46,48,49,49,47,43,43,46,46,43,44,45,44,48,47,44,53,47,50,42,45.8181818
5184,2025년03월14일,평기길,하행,-,50,51,44,53,54,50,50,51,47,50,50,49,51,51,52,56,56,55,49,57,54,50,71,52.2173913
5254,2025년03월15일,평기길,상행,55,-,-,-,52,47,52,48,49,48,46,41,46,38,45,41,47,48,51,45,48,38,52,49,46.952381
5255,2025년03월15일,평기길,하행,51,61,52,45,49,51,56,54,54,54,51,49,50,52,50,50,54,54,55,53,58,54,59,55,52.9583333
5321,2025년03월16일,평기길,상행,58,48,-,55,44,35,39,46,46,47,46,49,44,45,45,44,43,47,47,47,45,49,51,38,46.0
5322,2025년03월16일,평기길,하행,52,55,60,34,56,41,54,47,52,50,54,52,51,50,54,53,53,54,56,58,50,52,53,58,52.0416667
5388,2025년03월17일,평기길,상행,53,42,49,-,56,47,51,52,49,45,46,46,49,48,44,44,47,50,48,47,50,45,58,52,48.6086957
5389,2025년03월17일,평기길,하행,44,53,48,48,61,51,55,55,57,49,51,52,56,50,54,53,58,56,57,54,56,55,49,67,53.7083333
5457,2025년03월18일,평기길,상행,47,-,21,45,52,41,46,46,49,49,42,45,36,41,41,46,48,47,53,48,49,43,50,49,44.9565217
5458,2025년03월18일,평기길,하행,-,-,47,-,51,57,54,49,55,53,47,49,46,42,50,53,53,56,53,57,54,50,54,58,51.8095238
