Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
52,2025년01월01일,지방도604호선,상행,81,77,89,81,81,75,79,77,81,76,77,76,79,76,69,69,68,67,74,75,76,80,72,75,76.25
53,2025년01월01일,지방도604호선,하행,-,-,-,-,-,-,61,20,18,40,17,40,75,62,42,43,38,44,40,-,-,-,-,-,41.5384615
123,2025년01월02일,지방도604호선,상행,78,78,76,76,75,75,70,60,57,68,62,60,57,71,67,57,67,69,76,77,74,77,77,75,69.9583333
124,2025년01월02일,지방도604호선,하행,-,-,-,-,-,60,54,64,56,38,18,38,20,61,40,47,39,54,47,54,34,-,-,-,45.25
194,2025년01월03일,지방도604호선,상행,75,80,77,79,80,75,72,58,49,60,66,67,67,62,62,67,66,61,70,78,78,77,79,81,70.25
195,2025년01월03일,지방도604호선,하행,-,-,-,-,-,-,21,50,67,47,45,43,57,51,39,50,39,44,47,61,-,-,-,-,47.2142857
266,2025년01월04일,지방도604호선,상행,74,84,81,83,71,75,76,76,72,74,70,76,69,72,71,68,73,77,75,77,76,75,77,75,74.875
267,2025년01월04일,지방도604호선,하행,-,-,-,-,-,-,60,36,60,63,10,-,37,50,43,51,66,52,-,60,51,-,54,-,49.5
337,2025년01월05일,지방도604호선,상행,82,74,78,79,77,78,79,80,82,75,80,72,74,75,71,70,70,65,74,74,72,55,57,57,72.9166667
338,2025년01월05일,지방도604호선,하행,-,-,-,-,-,-,61,44,68,-,64,46,-,46,32,45,53,33,-,-,-,-,-,-,49.2
408,2025년01월06일,지방도604호선,상행,58,57,55,57,57,64,69,55,52,59,60,58,64,63,64,66,64,75,62,77,80,78,77,81,64.6666667
409,2025년01월06일,지방도604호선,하행,-,-,-,-,-,-,58,61,39,38,40,52,21,50,41,24,43,47,51,51,61,62,56,-,46.7647059
479,2025년01월07일,지방도604호선,상행,78,86,73,81,78,71,62,54,55,54,61,61,59,59,58,64,61,54,67,67,67,63,63,78,65.5833333
480,2025년01월07일,지방도604호선,하행,-,-,-,-,-,-,-,22,64,30,34,17,67,52,32,48,48,56,49,54,51,-,-,-,44.5714286
550,2025년01월08일,지방도604호선,상행,70,73,79,74,71,65,72,57,53,56,67,63,68,65,75,71,65,68,72,77,74,72,53,50,67.0833333
551,2025년01월08일,지방도604호선,하행,-,-,-,-,-,-,62,21,43,48,40,30,57,52,47,42,56,55,46,49,52,-,-,52,47.0
621,2025년01월09일,지방도604호선,상행,55,61,51,57,54,59,59,50,47,63,68,70,65,62,63,64,73,68,62,70,73,71,73,76,63.0833333
622,2025년01월09일,지방도604호선,하행,26,-,-,-,-,-,49,56,57,-,41,41,51,-,22,48,52,56,40,29,53,-,61,70,47.0
692,2025년01월10일,지방도604호선,상행,73,71,77,78,75,74,77,57,52,83,79,68,74,74,76,75,62,68,78,83,86,85,88,94,75.2916667
693,2025년01월10일,지방도604호선,하행,-,-,-,-,-,55,60,39,37,45,53,37,39,18,40,32,55,45,43,46,15,55,-,-,42.0
763,2025년01월11일,지방도604호선,상행,78,80,82,79,75,89,88,81,86,84,85,80,76,76,81,80,70,82,83,89,82,87,91,89,82.2083333
764,2025년01월11일,지방도604호선,하행,-,-,-,-,-,-,52,25,67,63,-,-,38,17,-,36,29,60,-,-,-,-,-,57,44.4
834,2025년01월12일,지방도604호선,상행,94,85,84,79,81,86,93,87,83,80,66,77,75,72,69,71,68,68,74,75,74,78,81,70,77.9166667
835,2025년01월12일,지방도604호선,하행,-,-,-,-,-,-,-,-,-,-,-,69,18,64,66,37,66,21,18,-,-,-,-,65,47.1111111
905,2025년01월13일,지방도604호선,상행,75,75,75,80,77,75,75,56,45,48,61,59,72,61,70,58,65,74,66,78,79,77,74,66,68.375
906,2025년01월13일,지방도604호선,하행,-,-,-,-,-,-,39,47,62,53,56,42,47,61,23,39,56,42,51,59,57,-,54,-,49.25
976,2025년01월14일,지방도604호선,상행,77,81,84,81,81,72,67,57,49,53,59,59,59,63,74,71,52,60,70,59,67,67,71,70,66.7916667
977,2025년01월14일,지방도604호선,하행,-,-,-,-,-,-,13,43,55,46,43,14,59,47,43,43,40,58,44,52,64,67,-,-,45.6875
1047,2025년01월15일,지방도604호선,상행,70,75,92,85,76,67,65,56,46,57,62,57,61,62,71,67,60,70,69,66,64,70,65,75,67.0
1048,2025년01월15일,지방도604호선,하행,-,-,-,-,-,58,54,35,61,32,21,18,49,42,35,35,46,59,40,60,63,15,38,-,42.2777778
1118,2025년01월16일,지방도604호선,상행,71,88,88,79,73,77,68,56,52,56,63,49,67,70,69,59,70,77,78,74,79,79,81,81,71.0
1119,2025년01월16일,지방도604호선,하행,-,-,-,-,-,-,-,22,61,22,42,54,32,56,41,48,51,55,49,51,56,68,67,-,48.4375
1189,2025년01월17일,지방도604호선,상행,82,76,88,81,75,72,75,67,49,48,40,60,60,72,68,64,66,68,70,78,71,78,78,78,69.3333333
1190,2025년01월17일,지방도604호선,하행,-,-,60,16,-,-,52,62,60,19,58,46,45,51,48,49,36,59,44,55,39,-,72,-,48.3888889
1260,2025년01월18일,지방도604호선,상행,75,80,96,81,76,75,75,78,72,74,73,66,57,70,73,62,70,75,76,77,77,76,79,76,74.5416667
1261,2025년01월18일,지방도604호선,하행,-,-,-,-,24,-,-,-,63,55,65,60,62,30,41,38,45,40,51,29,-,-,-,-,46.3846154
1331,2025년01월19일,지방도604호선,상행,71,87,82,98,77,75,78,81,80,78,70,74,81,76,72,70,69,70,77,77,76,79,73,74,76.875
1332,2025년01월19일,지방도604호선,하행,-,-,-,-,-,-,24,-,-,26,59,-,67,48,55,58,41,50,61,24,-,-,-,-,46.6363636
1402,2025년01월20일,지방도604호선,상행,67,93,73,73,73,79,74,62,55,62,71,75,76,70,72,78,71,78,71,76,75,77,80,91,73.8333333
1403,2025년01월20일,지방도604호선,하행,-,-,-,-,-,-,55,52,61,35,32,-,59,-,68,56,38,58,50,55,39,63,40,-,50.7333333
1474,2025년01월21일,지방도604호선,상행,80,80,72,71,74,75,71,62,51,59,79,71,74,71,74,-,-,-,-,-,76,80,79,76,72.3684211
1475,2025년01월21일,지방도604호선,하행,-,-,-,-,-,-,20,-,39,30,45,-,-,-,-,-,-,-,-,-,-,58,-,-,38.4
1545,2025년01월22일,지방도604호선,상행,71,73,75,82,77,76,74,74,51,56,75,75,75,77,76,73,76,76,72,75,77,78,81,81,74.0
1546,2025년01월22일,지방도604호선,하행,-,-,-,-,-,-,53,67,57,18,-,-,-,-,-,-,25,41,45,45,-,-,-,-,43.875
1616,2025년01월23일,지방도604호선,상행,75,89,79,79,78,76,72,63,49,57,66,69,62,68,61,54,60,62,67,76,77,74,77,77,69.4583333
1617,2025년01월23일,지방도604호선,하행,-,-,-,-,-,-,56,56,57,42,37,59,-,58,46,41,55,59,48,55,48,-,-,-,51.2142857
1687,2025년01월24일,지방도604호선,상행,81,72,72,82,81,75,65,53,57,55,52,52,59,63,45,72,66,66,69,61,60,68,61,66,64.7083333
1688,2025년01월24일,지방도604호선,하행,-,-,-,-,-,-,54,42,47,25,39,40,43,61,49,45,48,54,48,56,45,-,-,63,47.4375
1758,2025년01월25일,지방도604호선,상행,74,87,92,88,79,67,65,70,70,53,56,53,58,67,49,65,66,69,68,65,64,61,62,72,67.5
1759,2025년01월25일,지방도604호선,하행,-,-,-,-,-,-,61,71,37,40,27,69,13,65,60,61,43,55,64,-,-,-,-,-,51.2307692
1829,2025년01월26일,지방도604호선,상행,70,79,85,92,89,67,70,77,83,74,75,75,67,73,73,74,75,76,71,76,78,74,73,75,75.875
1830,2025년01월26일,지방도604호선,하행,-,-,-,-,-,-,-,-,76,-,36,36,45,59,46,51,51,44,22,-,-,-,-,-,46.6
1900,2025년01월27일,지방도604호선,상행,65,64,54,59,67,57,57,57,54,69,66,67,60,63,70,72,76,72,55,63,64,57,62,66,63.1666667
1901,2025년01월27일,지방도604호선,하행,58,-,-,-,-,-,54,66,-,46,59,39,41,51,16,48,56,62,34,38,-,47,-,-,47.6666667
1971,2025년01월28일,지방도604호선,상행,61,53,48,48,47,60,48,50,66,60,75,70,76,77,80,66,68,65,76,71,70,71,55,56,63.2083333
1972,2025년01월28일,지방도604호선,하행,-,-,-,-,-,24,-,-,-,57,40,52,52,47,66,61,-,67,-,60,51,-,-,-,52.4545455
2040,2025년01월29일,지방도604호선,상행,57,46,53,58,51,51,48,52,68,68,69,62,70,76,69,70,69,75,74,75,75,79,78,72,65.2083333
2041,2025년01월29일,지방도604호선,하행,-,-,-,-,-,-,-,43,51,13,60,52,42,60,42,49,57,62,-,-,56,-,-,-,48.9166667
