Unnamed: 0,일자,도로명,방향,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,평균통행속도
6778,2025년04월07일,용연로,상행,74,-,-,48,64,74,60,61,59,56,57,58,57,53,59,60,57,58,59,57,59,53,65,65,59.6818182
6779,2025년04월07일,용연로,하행,-,-,48,46,81,67,58,57,56,54,51,51,53,52,53,52,52,55,57,60,54,59,51,48,55.2272727
6849,2025년04월08일,용연로,상행,41,-,60,60,40,55,67,60,62,53,56,60,61,54,55,57,58,63,57,60,54,56,61,54,56.6956522
6850,2025년04월08일,용연로,하행,-,-,55,-,-,62,59,56,57,55,50,53,53,53,52,53,54,57,58,56,57,43,60,74,55.85
6918,2025년04월09일,용연로,상행,74,-,-,67,47,50,61,56,54,55,41,-,-,-,-,59,57,65,64,55,62,60,51,-,57.5294118
6919,2025년04월09일,용연로,하행,54,44,54,-,32,61,56,56,56,51,63,-,-,-,-,50,51,55,59,55,54,51,53,59,53.3684211
6989,2025년04월10일,용연로,상행,40,74,-,74,48,63,60,60,59,58,54,55,55,59,55,57,59,63,63,60,58,53,66,60,58.826087
6990,2025년04월10일,용연로,하행,71,59,55,-,34,65,57,57,59,51,52,52,56,52,52,48,52,54,58,59,54,50,50,48,54.1304348
7060,2025년04월11일,용연로,상행,-,-,-,53,55,57,58,59,57,55,57,57,58,56,62,58,58,60,61,54,57,49,63,62,57.4285714
7061,2025년04월11일,용연로,하행,54,59,54,65,41,62,54,54,52,51,53,55,55,51,55,56,51,56,58,52,57,58,57,56,54.8333333
7133,2025년04월12일,용연로,상행,-,-,60,53,-,63,64,61,59,59,55,62,58,55,55,57,58,59,41,34,32,29,36,55,52.6190476
7134,2025년04월12일,용연로,하행,-,60,-,-,30,56,59,53,52,50,56,56,53,48,51,51,58,52,50,54,47,47,57,52,52.0
7199,2025년04월13일,용연로,상행,60,24,30,58,54,64,58,51,62,56,55,62,54,54,56,57,57,60,53,57,56,61,55,77,55.4583333
7200,2025년04월13일,용연로,하행,44,44,-,-,-,41,61,53,58,54,49,55,52,55,57,53,58,61,59,62,55,58,55,52,54.0952381
7267,2025년04월14일,용연로,상행,62,-,-,-,52,28,50,55,60,59,56,-,-,-,54,53,54,56,35,42,43,53,53,-,50.8823529
7268,2025년04월14일,용연로,하행,55,50,52,58,31,52,53,57,55,53,53,-,-,-,45,48,52,50,53,53,53,56,54,58,51.952381
7336,2025년04월15일,용연로,상행,52,-,-,68,51,63,64,59,61,55,60,-,-,-,-,-,-,-,-,-,-,-,-,-,59.2222222
7337,2025년04월15일,용연로,하행,62,53,60,-,-,54,54,53,58,56,39,-,-,-,-,-,-,-,-,-,-,-,-,-,54.3333333
7496,2025년04월17일,용연로,상행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52,56,60,60,58,54,57,53,55,50,55.5
7497,2025년04월17일,용연로,하행,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46,51,53,56,60,60,52,46,58,52,53.4
7578,2025년04월18일,용연로,상행,-,58,-,52,57,55,61,59,60,54,55,54,55,57,56,58,62,60,60,62,53,60,60,42,56.8181818
7579,2025년04월18일,용연로,하행,46,50,-,52,38,55,58,60,60,53,55,53,52,51,53,55,57,58,60,58,59,51,59,52,54.1304348
7664,2025년04월19일,용연로,상행,71,-,52,55,41,65,64,59,59,55,56,56,59,53,56,52,59,59,44,38,55,51,53,27,53.8695652
